h tCustomer ID,Customer Name,GST Number,Billing Address,Shipping Address,Rate Card Reference,Created On,Phone,Remarks
90515,"The Fern Hotels & Resorts","","C/o Sabir Shaikh 4/277 I B Patel Road, Behind H.P. Petrol Pump, Village Pahadi, Goregaon (E) Mumbai 400063 | T: +91 22 26855000 / +91 22 61346134","C/o Sabir Shaikh 4/277 I B Patel Road, Behind H.P. Petrol Pump, Village Pahadi, Goregaon (E) Mumbai 400063 | T: +91 22 26855000 / +91 22 61346134","N/A",04-Dec-2024,"","N/A"
90514,"Ibis Mumbai Airport","27AABCI2732H1ZS","Interglobe Hotels Pvt. Ltd. Plot No F 77, Junction Of Nehru Road Western Express Highway Ville Parle (East) Pin code -400099 POC :Aniket Wadekar Mobile no. 9167797730","Interglobe Hotels Pvt. Ltd. Plot No F 77, Junction Of Nehru Road Western Express Highway Ville Parle (East) Pin code -400099 POC :Aniket Wadekar Mobile no. 9167797730","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"","N/A"
90513,"SNV Aviation Private Limited- (Akasa Air Mumbai )","27ABECS9580P1ZC","SNV Aviation Private Limited 12th Floor, Urmi Estate, 95 Ganpatrao Kadam Marg, Lower Parel (West), Mumbai 400013, Maharashtra POC :Sumit Mobile No.82879 47733","Taj SATS Air Catering Limited, International Airport Approach Road Sahar,Mumbai – 400099 POC : Sumit Mobile no. 82879 47733","N/A",04-Dec-2024,"8287947733","N/A"
90512,"SNV Aviation Private Limited (Akasa Air Delhi)","07ABECS9580P1ZE","SNV Aviation Private Limited DOMESTIC TERMINAL BUILDING, INDIRA GANDHI INTERNATIONAL AIRPORT, AIRPORT ROAD, New Delhi-110037 POC :Arindam Sharma Mobile no. 9953223069","Taj SATS Air Catering Limited, Indra Gandhi International Airport, Indra Gandhi International T3 Road, New Delhi,Delhi 110037 POC :Arindam Sharma Mobile no. 9953223069 ","N/A",04-Dec-2024,"9953223069","N/A"
90511,"SNV Aviation Private Limited (Akasa Air Bangalore)","29ABECS9580P1Z8","SNV Aviation Private Limited Kempegowda International Airport Bengaluru, Bengaluru Rural,Karnataka, 560300 POC:Arun Kumar Mobile no.9731554603","Taj SATS Air Catering Limited, Kempegowda International Airport, Devanhalli, Off Bellary Road, Bangalore – 562110 POC :Arun Kumar Mobile no.973155 4603","N/A",04-Dec-2024,"0.9731554603","N/A"
90510,"SNV Aviation Private Limited (Akasa Air Ahmedabad)","24ABECS9580P1ZI","SNV Aviation Private Limited Casino Air Caterer & Flight Services West Rd, Bhat, Ahmedabad Gujarat 382428 POC Mr. Ryan Dpenha MOBILE 9769903372","SNV Aviation Private Limited Casino Air Caterer & Flight Services West Rd, Bhat, Ahmedabad Gujarat 382428 POC Mr. Ryan Dpenha MOBILE 9769903372","N/A",04-Dec-2024,"9769903372","N/A"
90509,"Rajscape Hotels Private Limited ( TOL Gurgaon)","06AADCR0911P1ZB","Rajscape Hotels Private Limited Ground Floor, Plot No 40, Sector-18, Udyog Vihar Gurgaon, haryana -122001 POC - Piyush Katoch 9251665688 ","Tree of Life Ramvilas,  (A Unit of rajscape Hotels Pvt Ltd) Village: Pataur,  Bandhavgarh,  District: Umaria,  Madhya Pradesh Pin Code: 484664 Contract Person :- Mr. Uparaj (Resort Manager) Contract No :- 6376666546 ","N/A",04-Dec-2024,"9251665688","N/A"
90508,"Rajscape Hotels Private Limited ( TOL Highlands-Landour)","05AADCR0911P1ZD","Rajscape Hotels Private Limited Mount Pleasant, Oaks Road, MUSSOORIE, Dehradun, Uttarakhand, 248179, 8527400877","Tree of Life Highlands, Oak Road Landour, Mussoorie 248179, India, Sunny Kumar M: +91 8527400877","N/A",04-Dec-2024,"8527400877","N/A"
90507,"Morada do Nirvana LLP","30ABSFM3984A1ZA","Morada do Nirvana LLP Marlon Moraes Flat No. FO/1 Building 6, 4th floor Models Exotica  Panjim Goa 403001 Mobile  No : 7972874064","Morada do Nirvana LLP Marlon Moraes Flat No. FO/1 Building 6, 4th floor Models Exotica  Panjim Goa 403001 Mobile  No : 7972874064","N/A",04-Dec-2024,"","N/A"
90506,"Novotel Vijaywada varun, A unit of varun hospitality Pvt Ltd.","37AAHCS8072L3ZN","Novotel Vijaywada varun, A unit of varun hospitality Pvt Ltd., Bharathi Nagar, Main Road, gunadala Vijaywada, Andhra Pradesh PIN : 520008 MOB : 7799740285 7799740286","Novotel Vijaywada varun, A unit of varun hospitality Pvt Ltd., Bharathi Nagar, Main Road, gunadala Vijaywada, Andhra Pradesh PIN : 520008 MOB : 7799740285  7799740286","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"7799740286","N/A"
90505,"Sudhir Tambe","","Add : Jijamata Soceity, Back Of Jijamata Udyan Above Rassa Bhakri Hotel Tal Shirur,Dist-Pune Pin Code : 412210 Contact No : 94042444000","Add : Jijamata Soceity, Back Of Jijamata Udyan Above Rassa Bhakri Hotel Tal Shirur,Dist-Pune Pin Code : 412210 Contact No : 94042444000","N/A",04-Dec-2024,"","N/A"
90504,"Sahil Ratra","","Sahil Ratra 88,Eldeco Greens, Gomti Nagar, Lucknow-226010 POC-Sahil Ratra  Cont no, 8090036700 ","Sahil Ratra 88,Eldeco Greens, Gomti Nagar, Lucknow-226010 POC-Sahil Ratra  Cont no, 8090036700 ","N/A",04-Dec-2024,"","N/A"
90503,"Mr Ajit Singh",""," Bandra Kurla Complex, Siddharth Nagar,  Vakola, Vicinity, Mumbai, Maharashtra 400055 Contact Number - +91 98679 07545 "," Bandra Kurla Complex, Siddharth Nagar,  Vakola, Vicinity, Mumbai, Maharashtra 400055 Contact Number - +91 98679 07545 ","N/A",04-Dec-2024,"","N/A"
90502,"Percos India Pvt Ltd","07AAACP6653P1ZV","BASEMENT, PLOT NO.5, NEELKANTH CHAMBER, 1 VIKAS MARG EXTN., L.S.C. SAINI ENCLAVE, East Delhi, Delhi, 110092  Raj Kumar 9810223111","BASEMENT, PLOT NO.5, NEELKANTH CHAMBER, 1 VIKAS MARG EXTN., L.S.C. SAINI ENCLAVE, East Delhi, Delhi, 110092  Raj Kumar 9810223111","N/A",04-Dec-2024,"9810223111","N/A"
90501,"CLEAR SKIN PVT LTD","27AAFCC3371C2ZY","Dr Dhruv chavan CLEAR SKIN PVT LTD ClearSkin Clinic, Unit no-403, Ganeesham phase 2, Plot -E, Near govind yashda garden, BRT Nashik rd, pimple saudagar, pimpri 411207 Pimpri MH India +919420607085","Dr Dhruv chavan CLEAR SKIN PVT LTD ClearSkin Clinic, Unit no-403, Ganeesham phase 2, Plot -E, Near govind yashda garden, BRT Nashik rd, pimple saudagar, pimpri 411207 Pimpri MH India +919420607085","N/A",04-Dec-2024,"9420607085","N/A"
90500,"Amazon Retail India Private Limited (MH)","27AAPCA6346P1ZV","BOM5 Renaissance industrial smart city Kalyan Sape road Vashere village Amane post, Thane 421302","BOM5 Renaissance industrial smart city Kalyan Sape road Vashere village Amane post, Thane 421302","N/A",04-Dec-2024,"","N/A"
90499,"Hotel Suba International","27AACCH7515A1ZZ","Plot no.211, Sahar Road, Opp. Cigarette Factory, Chakala, Andheri East, Mumbai, Maharashtra - 400099. POC : Namrata  Jadhav Contact No : 9967314173 ","Plot no.211, Sahar Road, Opp. Cigarette Factory, Chakala, Andheri East, Mumbai, Maharashtra - 400099. POC- Avinash Bawkar MOB : 9930939297","N/A",04-Dec-2024,"993093927","N/A"
90498,"Bloom Hotel - Cyber Towers","36AABCI6836L1Z7","Imperativ Hospitality Private Limited 30, Jubilee Enclave, Hitec City Hyderabad 36-TS 500081 IN POC - Sagar Contact Details : 8260321821","Bloom Hotel - Cyber Towers 30, Jubilee Enclave, Hitec City Hyderabad 36-TS 500081 IN POC - Sagar Contact Details : 8260321821","N/A",04-Dec-2024,"8260321821","N/A"
90497,"Truelink","07CEBPM0094P1Z5","FIRST FLOOR, SHOP NO. -13, SECTOR -5, PUSHP VIHAR, Sout New Delhi -110017 POC-Ashih Pandey Cont no. +91 83750 27834 ","FIRST FLOOR, SHOP NO. -13, SECTOR -5, PUSHP VIHAR, Sout New Delhi -110017 POC-Ashih Pandey Cont no. +91 83750 27834 ","N/A",04-Dec-2024,"","N/A"
90496,"Plum The Gourmet Store","24AAYFP9452F1ZN","G 14, Riga Street Shopping Mall, Vesu, Surat- 395007 Contact Person- Falguni Kathe Contact Number- 9328588500 ","add:- NO 23, GROUND FLOOR, SIR SHANMUGAM ROAD, R S PURAM, COIMBATORE, TAMIL NADU-641002 ","N/A",04-Dec-2024,"","N/A"
90495,"Bloom Hotel- Nanakramguda Hyderabad","36AABCI6836L1Z7","Imperativ Hospitality Private Limited  Plot No 115 & 11116 Survey number 103,Nanakramguda Village  Serlingampally Mandal & Rangareddy Dist Hyderabad, Telangana -500032 Contact person - Mr. Chandan-7532837577 ","Imperativ Hospitality Private Limited  Plot No 115 & 11116 Survey number 103,Nanakramguda Village  Serlingampally Mandal & Rangareddy Dist Hyderabad, Telangana -500032 Contact person - Mr. Chandan-7532837577 ","Bloom Hotels Institutional",04-Dec-2024,"7532837577","N/A"
90494,"CEE CEE PREMIUM PRIVATE LIMITED ( Dhaba Highway Food Zone)","09AALCC2865M1Z1","CEE CEE PREMIUM PRIVATE LIMITED  GROUND FLOOR,SHOP NO.07, CHAINAGE, 101 KM ACCESS  AGRA LUCKNOW EXPRESSWAY GUJEPUR, KANPUR NAGAR , UTTAR PRADESH - 209202 ","Agra Lucknow Expressway  Food king plaza 101km Mohbbatpur karhal Mainpuri (Uttar Pradesh), Pin code 205268 CONTACT- SURESH JI -9417033116/9915274116","N/A",04-Dec-2024,"","N/A"
90493,"Sana Hospitality Services Private Limited","27AALCS2975E2Z0","Alfa Laval India Ltd, R-701 Part, R-701, MIDC Area Road, Rabale Navi Mumbai, Thane -Maharashtra-400701 ","The White Door Hrishikesh Building,Ground Floor, Waterfield Road, Bandra West -Mumbai Maharashtra- 400050 MOB: 8450981381","N/A",04-Dec-2024,"","N/A"
90492,"Bloomrooms - City Centre","29AABCI6836L1Z2","Imperativ Hospitality Private Limited 5, Miller’S Tank Bund Road, Off Cunningham Road, Vasanth Nagar Bangalore 29-KA 560051 IN POC:  Mr. Amith (7019545235)","Imperativ Hospitality Private Limited 5, Miller’S Tank Bund Road, Off Cunningham Road, Vasanth Nagar Bangalore 29-KA 560051 IN Cont. person at unit:- VIKRAM 9715721355","Bloom Hotels Institutional",04-Dec-2024,"7019545235","N/A"
90491,"Holiday Home Resort","33AAAFH8346L2Z7","HOLIDAY HOME RESORT 2/205, BATLAGUNDU MAIN ROAD, AMMAYANAICKANUR, Dindigul, Tamil Nadu, 624202 POC :Priyank Pandit Mobile no. +91 9566434364 ","HOLIDAY HOME RESORT Holiday Home Resort Golf Club Road, Kodaikanal - 624103. Priyank Pandit Mobile no. +91 9566434364 ","N/A",04-Dec-2024,"9566434364","N/A"
90490,"Priyanka (AirAmaara)","","Above hdfc bank , rahul nagar ,Kothrud , Pune- 411038  POC : Priyanka  Contact No : 8263024653 ","Above hdfc bank , rahul nagar ,Kothrud , Pune- 411038  POC : Priyanka  Contact No : 8263024653 ","N/A",04-Dec-2024,"","N/A"
90489,"Travel Retail Services Private Limited (BLR)","29AADCT1697C1Z7","Travel Retail Services Private Limited (BLR) Building  No - 809/14, Near Royal Lotus View Hotel ITC Factory Road,Tharabanahalli Village, Bengaluru, Karnataka - 562157 Contact- Mr Santosh 9591813293 ","Travel Retail Services Private Limited (BLR) Building  No - 809/14, Near Royal Lotus View Hotel ITC Factory Road,Tharabanahalli Village, Bengaluru, Karnataka - 562157 Contact- Mr Santosh 9591813293 ","N/A",04-Dec-2024,"","N/A"
90488,"Hyatt Place Bodhgaya","10AAFCB0610H1ZL","Plot No. 1110/1102-, Near Ahimsa Apartment, Katorwa Road, Ps-Bodhgaya Khata No.718, Bihar - 824231 POC :Ankur Rajbans Mobile no. 7042395520","Plot No. 1110/1102-, Near Ahimsa Apartment, Katorwa Road, Ps-Bodhgaya Khata No.718, Bihar - 824231 POC :Ankur Rajbans Mobile no. 7042395520","N/A",04-Dec-2024,"9264296701","N/A"
90487,"Country Roads Entertainment P Ltd","07AAECC2075L1ZK"," T-93, 1st floor, DK House, Gautam Nagar, Delhi- 110049  ","Radisson Blu Resort Dharamshala Address: Village Kandi PO, Khanyara Rd, Dharamshala, Himachal Pradesh 176215 Cotnact No  +91 95997 00346","N/A",04-Dec-2024,"9599700346","N/A"
90486,"Rajscape Hotel's Pvt.Ltd (Darbargadh)","24AADCR0911P1ZD","Rajscape Hotel's Pvt.Ltd 173.Darbargadh Area Main Bazar, Village-Dared  Taluka-Vallabhipur, Dist.-Bhavnagar, State -Gujarat,  Pin-364760 Contact -9601563893 ","Rajscape Hotel's Pvt.Ltd 173.Darbargadh Area Main Bazar, Village-Dared  Taluka-Vallabhipur, Dist.-Bhavnagar, State -Gujarat,  Pin-364760 Contact -9601563893","N/A",04-Dec-2024,"9601563893","N/A"
90485,"Mash Biotech India Private Limited","27AAMCM1278R1ZL","Mash Biotech India Private Limited 807/B, BSEL Tech Park, Sector - 30A, Vashi Navi Mumbai. Opp - Vashi Railway Station,-400703 Avani Shah - 9773547845","Delivery Address: Mash Makes Energy India Pvt Ltd   807/B, BSEL Tech Park, Sector 30 A  Vashi Opposite  Vashi Railway Station  Navi Mumbai : 400703. POC - Prajakta Jadhav 7400197075 ","N/A",04-Dec-2024,"7400197075","N/A"
90484,"BLOOM HOTEL-ORR-BANGALORE","29AABCI6836L1Z2","IMPERATIV HOSPITALITY PRIVATE LIMITED 3, Outer Ring Road Kadubeesanahalli, Panathur, Marathahalli,  Bengaluru, Karnataka 560037 POC Maruthi Raj PH 9966412304","IMPERATIV HOSPITALITY PRIVATE LIMITED 3, Outer Ring Road Kadubeesanahalli, Panathur, Marathahalli,  Bengaluru, Karnataka 560037 POC Maruthi Raj PH 9966412304","Bloom Hotels Institutional",04-Dec-2024,"9966412304","N/A"
90483,"Travel News Services India P Ltd (Goa)","30AADCT2481N1Z9","WHSM-GMR-GOA-AIRPORT-WAREHOUSE GMR Goa International Airport Limited Mopa International Airport, Dadachiwadi Road, Nagz Goa 403512","WHSM-GMR-GOA-AIRPORT-WAREHOUSE GMR Goa International Airport Limited Mopa International Airport, Dadachiwadi Road, Nagz Goa 403512","N/A",04-Dec-2024,"","N/A"
90482,"Travel News Services India P Ltd (Bangaluru)","29AADCT2481N1ZS","WHSM-BENGALURU-WAREHOUSE CARGO SERVICES CENTER,UNIT-174-175 CARGO VILLAGE , INT. AIRPORT BENGALURU BENGALURU 560300 Contact No  8527856694","WHSM-BENGALURU-WAREHOUSE CARGO SERVICES CENTER,UNIT-174-175 CARGO VILLAGE , INT. AIRPORT BENGALURU BENGALURU 560300 Contact No  8527856694","N/A",04-Dec-2024,"","N/A"
90481,"Pearl Foods","07EJKPS3953K1ZH","554-A/15 M, PLOT NO88,BLOCK -7,  ARJUNSTREET,SHAHDARA,DELHI,110032 Contact  9711049170","554-A/15 M, PLOT NO88,BLOCK -7,  ARJUNSTREET,SHAHDARA,DELHI,110032 Contact  9711049170","N/A",04-Dec-2024,"","N/A"
90480,"AMRIT CORP.L TD (Unit Amrit Food)","09AAFCA7387Q1ZQ","Amrit Nagar, G.T. Road ,  Ghaziabad - 201009 Uttar Pradesh","Amrit Nagar, G.T. Road ,  Ghaziabad - 201009 Uttar Pradesh","Amrit Corp Rate Card",04-Dec-2024,"","N/A"
90479,"CG Innovations Private Limited","08AAJCC4133G1ZT","C-48, AMBABARI, VIDHYADHAR NAGAR, Jaipur, Rajasthan - 302039 Mobile no. 98285 64833 ","Shop no SF-16, Plot no. A-5, Central spine, Vidhyadhar nagar, Jaipur,Rajasthan 302039 Mobile no. 98285 64833 ","N/A",04-Dec-2024,"","N/A"
90478,"BloomSuites | Electronic City (a unit of IHPL)","29AABCI6836L1Z2","Imperativ Hospitality Private Limited 56/A, Opp. Wipro Gate No. 5, Electronic City Phase 1, Hosur Road Bangalore 29-KA 560100 IN, POC Mallikarjuna Y R MOBILE 9611074964","BloomSuites | Electronic City, 56/A, Opp. Wipro Gate No. 5, Electronic City Phase 1, Hosur Road Bangalore 29-KA 560100 IN POC Mallikarjuna Y R MOBILE 9611074964","Bloom Hotels Institutional",04-Dec-2024,"9611074964","N/A"
90477,"BLOOM HOTEL JAIPUR","08AABCI6836L1Z6","Imperativ Hospitality Private Limited Plot No - 185, Chelon Ka Rasta, Near Jalebi Chowk, Chowkadi Sharhad Jaipur 08-RJ 302002 POC :Harkesh Mobile no. 7503872251","Imperativ Hospitality Private Limited Plot No - 185, Chelon Ka Rasta, Near Jalebi Chowk, Chowkadi Sharhad Jaipur 08-RJ 302002 POC :Harkesh Mobile no. 7503872251","Bloom Hotels Institutional",04-Dec-2024,"8964952905","N/A"
90476,"Bloom Hotel Jammu","01AABCI6836L1ZK","Imperativ Hospitality Private Limited Opposite Taxi Stand, Residency Road-Eidgah Street Jammu- 180001 POC : Pratap Singh Mobile no. 9636580337","Bloom Hotel Jammu, Imperativ Hospitality Private Limited Opposite Taxi Stand, Residency Road-Eidgah Street Jammu- 180001 POC : Pratap Singh Mobile no. 9636580337","Bloom Hotels Institutional",04-Dec-2024,"8964952905","N/A"
90475,"Varun Hospitality Pvt Ltd","37AAHCS8072L1ZP","Varun Hospitality Pvt Ltd Novotel Visakhapatnam Varun Beach Beach Road, Visakhapatnam - 530003 Telephone No  7799441878 ","Varun Hospitality Pvt Ltd Novotel Visakhapatnam Varun Beach Beach Road, Visakhapatnam - 530003 Telephone No  7799441878 ","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"7799441878","N/A"
90474,"Novotel Chennai - Chaimers Road","33AAACN2811R1ZE","Novotel Chennai Chamiers Road, (A Unit Of AG Hospitalities PVT.Ltd.),11 Chamiers Road, Nandanam, Chennai, TamilNadu- 600035 Mobile No  9811592262","Novotel Chennai Chamiers Road, (A Unit Of AG Hospitalities PVT.Ltd.),11 Chamiers Road, Nandanam, Chennai, TamilNadu- 600035 Mobile No  9811592262","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"9811592262","N/A"
90473,"Pawan Kumar","","2nd Floor, Tower I-J Swiggy Instamart Embassy Tech Village Bellandur Bengaluru, Karnataka - 560103 Mobile No  ","2nd Floor, Tower I-J Swiggy Instamart Embassy Tech Village Bellandur Bengaluru, Karnataka - 560103 Mobile No  9900688693","N/A",04-Dec-2024,"9900688693","N/A"
90472,"SURYAA VILLA","08ACCFS5240E1ZC","SURYAA VILLA 3, MOTI DOONGRI ROAD, JAIPUR, Jaipur, Rajasthan, 302004 Dhananjay Singh 9799936888 ","SURYAA VILLA 3, MOTI DOONGRI ROAD, JAIPUR, Jaipur, Rajasthan, 302004 Dhananjay Singh 9799936888 ","N/A",04-Dec-2024,"9799936888","N/A"
90471,"Vikas Toksya","","Vikas Toksya Director of Food & Beverage  Radisson Blu Hotel Guwahati National Highway 37, Guwahati 781033, India T: +91 361 710 0100, D: +91-881 109 9393 F: +91 361 710 0101","Vikas Toksya Director of Food & Beverage  Radisson Blu Hotel Guwahati National Highway 37, Guwahati 781033, India T: +91 361 710 0100, D: +91-881 109 9393 F: +91 361 710 0101","N/A",04-Dec-2024,"8811099393","N/A"
90470,"Abhishek Nair","","Agronic Food Pvt Ltd, Plot no. 02, Road No. 06, Near the Škoda workshop, Basni 2nd Phase, Jodhpur, Rajasthan 342005 Tel: 9928670454","Mr Abhishek Nair Agronic Food Pvt Ltd, Plot no. 02, Road No. 06, Near the Škoda workshop, Basni 2nd Phase, Jodhpur, Rajasthan 342005 Tel: 9928670454","N/A",04-Dec-2024,"9928670454","N/A"
90469,"Travel News Service India Pvt Ltd ( Hyderabad Warehouse)","36AADCT2481N1ZX","Travel News Service India Pvt Ltd Unit No CS006 Level C Bus Gate RGI Airport Shamshabad, Ranga Reddy  Telangana -501218 POC - Ganesh Contact- 7906708244","Travel News Service India Pvt Ltd Unit No CS006 Level C Bus Gate RGI Airport Shamshabad, Ranga Reddy  Telangana -501218 POC - Ganesh Contact- 7906708244","N/A",04-Dec-2024,"7906708244","N/A"
90468,"CUREFOODS INDIA PRIVATE LIMITED","27AAJCC0315J1ZU","CUREFOODS INDIA PRIVATE LIMITED 61, Plot No 19 and 20, Satra Plaza Premises, Sector 19D, Vashi, Navi Mumbai, Thane, Maharashtra, 400703  ","BOM Cluster Mahape Store /Warehouse Curefoods Pvt Ltd A-420, MIDC Industrial Rd, MIDC Industrial Area, Mahape, Navi Mumbai Maharashtra, , Mumbai, Maharashtra - 400701","N/A",04-Dec-2024,"","N/A"
90467,"InterContinental Jaipur Tonk Road","","InterContinental Jaipur Tonk Roa Nalin Mandiratta Regional General Manager, IHG South West Asia & General Manager, Intercontinental Jaipur Tonk Road Address: SP1, Sitapura (RIICO), Tonk Road, Jaipur – 302022, Rajasthan, India ","InterContinental Jaipur Tonk Roa Nalin Mandiratta Regional General Manager, IHG South West Asia & General Manager, Intercontinental Jaipur Tonk Road Address: SP1, Sitapura (RIICO), Tonk Road, Jaipur – 302022, Rajasthan, India ","N/A",04-Dec-2024,"","N/A"
90466,"HOLIDAY INN EXPRESS KOLKATA AIRPORT","","HOLIDAY INN EXPRESS KOLKATA AIRPORT Raphael Rodrigues General Manager 28 Jessore Road, Kolkata Airport Road, Opposite NSCBI Airport – 700052, Kolkata, West Bengal 6289901700 ","HOLIDAY INN EXPRESS KOLKATA AIRPORT Raphael Rodrigues General Manager 28 Jessore Road, Kolkata Airport Road, Opposite NSCBI Airport – 700052, Kolkata, West Bengal 6289901700","N/A",04-Dec-2024,"6289901700","N/A"
90465,"HONEY HUT NATURAL PRODUCTS PRIVATE LIMITED","09AABCH8327D2ZN","HONEY HUT NATURAL PRODUCTS PVT LTD D-11/36, Gramya Agritech Pvt Ltd, Site-V Kasna Indl Atrea, Kasna, Noida, Gautam Buddha Nagar, Uttar Pradesh, 201306 POC - Bharat Contact- 9354760271","HONEY HUT NATURAL PRODUCTS PVT LTD E-122, EPIP, Site 5 kasna industrial area Greater Noida- 201306 POC - Bharat Contact- 9354760271","N/A",04-Dec-2024,"9354760271","N/A"
90464,"Novotel (Chandigarh )","04AAJFK4042M2Z9","Novotel Plot No181/3B, Industrial Area Phase -1 Tribune chowk Chandigarh Mobile no.  9875968016 ","Novotel Plot No181/3B, Industrial Area Phase -1 Tribune chowk Chandigarh Mobile no.  9875968016 ","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"9875968016","N/A"
90463,"Bloom Hotel - Magarpatta","27AABCI6836L1Z6","Imperativ Hospitality Private Limited Lohiya Nagar Near Villo Poonawala Memorial Hospital, Laxmi Vihar, Hadapsar Solapur Rd Pune 27-MH 411028 Contact No  8964952905","Bloom Hotel - Magarpatta Lohiya Nagar Near Villo Poonawala Memorial Hospital, Laxmi Vihar, Hadapsar Solapur Rd Pune 27-MH 411028 IN, Contact No  8964952905","Bloom Hotels Institutional",04-Dec-2024,"8964952905","N/A"
90462,"Grand Mercure Bengaluru Gopalan Mall","29AABCG3197L4Z1","Grand Mercure Bengaluru at Gopalan Mall a Unit of Gopalan Enterprices (India) PVT.LTD, Opposite RMZ Infinity Techpark, Swamy Vivekanand Road , Bennigana Halli ,Bengaluru-560093 POC:Shek Imran Contact No  7841080186","Grand Mercure Bengaluru at Gopalan Mall Opposite RMZ Infinity Techpark, Swamy Vivekanand Road , Bennigana Halli ,Bengaluru-560093 POC:Shek Imran Contact No  7841080186   ","Horeca 1.5gm Sachets Pack of 500 - Institutional",04-Dec-2024,"","N/A"
